,Date,AIEQ,GURU,FLOT,BNDX,VCIT,MUB,MINT,VTIP,JNK,GBIL,AGG,SCHD,VB,IJH,SPLV,IUSG,IUSV,SPYG,SPYV,VOE,VOT,VTI,IVV,GNR,GLTR,AOR,AOK,AOM,GXC,VGK,IEFA,SPDW,VPU,XRT,MILN,VFH,PEJ,XLV,IYT,VNQ,ITA,CRBN,SHE,ICLN,PHO,MJ,VGT,ROBO,CIBR,XLY,SPTS,IGLB,ISTB,IUSB,VO,AOA,VT,XBI,SCHH,SUSA,FDN,BLOK,IGSB,VGIT,MGC,VWO,XHB,XLY.1,VOX,SPTL,VPL,SKYY,SOCL,BLV,GAMR,EFAV,SCHP
0,2015-05-22 00:00:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1,2015-05-26 00:00:00,nan,-0.009785550422718198,-0.00021512315883773003,0.002768610010428522,0.0036842506025548207,0.00145168005584857,0.0,-0.0013155011763366993,-0.0014680144920847797,nan,0.0023810767499964913,-0.008733679968754553,-0.009853163202566077,-0.011102974637267704,-0.009205707178734665,-0.011381395490146672,-0.009343564410266006,-0.011531197599189679,-0.013787187482915774,-0.01095934374796492,-0.009880650195774516,-0.010437670030901272,-0.01094045817318357,-0.017422936243224583,-0.0132174715974349,-0.007747686790825938,-0.001717328259948525,-0.0022169446926340788,0.003359465645578666,-0.02145296795131315,-0.018414650374989672,-0.016247939644229645,-0.0071780830136164665,-0.011134270686571943,nan,-0.0088496152769825,-0.013027655222523011,-0.010222051624696082,-0.015484543622309546,-0.007749573811630885,-0.011741479965155522,-0.014539302268556417,nan,-0.007366515816762554,-0.011080445776571907,nan,-0.013951011001832901,-0.009859768916288276,nan,-0.007290092569289954,0.002496880198587146,0.007026273998217983,-0.0006652622487290715,0.00291839919784647,0.0011921320704529766,0.0011921320704529766,0.0011921320704529766,0.0011921320704529766,0.0011921320704529766,0.0011921320704529766,0.0011921320704529766,0.0011921320704529766,0.0011921320704529766,0.0011921320704529766,0.0011921320704529766,0.0011921320704529766,0.0011921320704529766,0.0011921320704529766,0.0011921320704529766,0.0011921320704529766,0.0011921320704529766,0.0011921320704529766,0.0011921320704529766,0.0011921320704529766,0.0011921320704529766,0.0011921320704529766,0.0011921320704529766
2,2015-05-27 00:00:00,nan,0.0090362060639373,-0.00021516944676878942,0.00042526047844802567,0.00027236824354666384,0.0007250505263510148,-0.00010828956640597078,-0.0013172339994626425,0.0024830712532367236,nan,0.0010334850031083929,0.006993035490970384,0.009240176625291353,0.008990892748206521,0.008318526875090593,0.00957936127872342,0.007628928350257129,0.01153119759918964,0.009804000096621053,0.007119185422652041,0.008543368498728452,0.009038928669870445,0.009540514979258216,0.003354409028442774,-0.0019490017538749624,0.006092513999157389,0.00274631137251982,0.004113279015656142,-0.00022361359663830604,0.013461940898050662,0.01056414276631248,0.007770046861931858,0.0046290739257326624,0.0050366908184535045,nan,0.0088496152769826,0.015556812113762544,0.011528766874152274,0.011986324144961308,0.009908735662182368,0.005110669878998522,0.005532211498371946,nan,0.006448663526533611,0.009110778013524322,nan,0.016929062100447975,0.010991204073760153,nan,0.007429767127796187,-0.001426025197094139,0.004110157861827773,0.0008869180182279546,0.00044822950100523173,-0.0007945967839613417,-0.0007945967839613417,-0.0007945967839613417,-0.0007945967839613417,-0.0007945967839613417,-0.0007945967839613417,-0.0007945967839613417,-0.0007945967839613417,-0.0007945967839613417,-0.0007945967839613417,-0.0007945967839613417,-0.0007945967839613417,-0.0007945967839613417,-0.0007945967839613417,-0.0007945967839613417,-0.0007945967839613417,-0.0007945967839613417,-0.0007945967839613417,-0.0007945967839613417,-0.0007945967839613417,-0.0007945967839613417,-0.0007945967839613417,-0.0007945967839613417
3,2015-05-28 00:00:00,nan,0.0,0.0,0.00042507970884506893,0.00040841331995103793,-0.00010354646656945501,0.0004330879236164329,0.0,-0.0010150567611520143,nan,-0.00030993336680761534,-0.000871459750141086,-0.0010517091241096454,-0.0021165522223423163,-0.0011841327612166937,-0.0015471895814589526,-0.00024518818315794223,-0.0016999579104486125,-0.0017754110300464213,-0.001564286463017561,-0.0034469586025051633,-0.000900225117059506,-0.0012979934845913622,-0.0038714721216584597,0.0006500894101856553,-0.002211167291184822,-0.0013722129082868835,-0.002212739957681957,-0.03296502173944238,-0.0008232146997106035,-0.003383461874383083,-0.0011616651838786164,0.0031549595396794523,0.0008733625009287664,nan,-0.0004406256956065683,-0.00337363266274824,0.0007252157834709036,-0.009365276351091523,-0.002004781302193875,-0.001989189845103638,0.0017638633169757276,nan,-0.026047984318977414,-0.001973555011992477,nan,-0.0005757052548184921,-0.0011314351574717603,nan,-0.0016773836753724986,0.0003566969896922793,-0.004316109875736898,0.00022160664910658094,-0.0006724196151601411,-0.00039753528649159105,-0.00039753528649159105,-0.00039753528649159105,-0.00039753528649159105,-0.00039753528649159105,-0.00039753528649159105,-0.00039753528649159105,-0.00039753528649159105,-0.00039753528649159105,-0.00039753528649159105,-0.00039753528649159105,-0.00039753528649159105,-0.00039753528649159105,-0.00039753528649159105,-0.00039753528649159105,-0.00039753528649159105,-0.00039753528649159105,-0.00039753528649159105,-0.00039753528649159105,-0.00039753528649159105,-0.00039753528649159105,-0.00039753528649159105,-0.00039753528649159105
4,2015-05-29 00:00:00,nan,-0.005261192143361572,0.0,0.0021226923699536886,0.00013610071473884415,0.0014486757500453847,0.00010824268019448885,0.002194427038166392,0.0010150567611519196,nan,0.0003099333668077635,-0.004368726913415148,-0.006245347299614234,-0.0065188355272749535,-0.007134394113873868,-0.006992130001850386,-0.0029469569461086607,-0.006400704591951901,-0.003560306386523982,-0.00434468460401098,-0.007606063723100669,-0.006727270714403289,-0.006097103231078689,-0.006225701042453216,0.0,-0.004437056641695508,-0.0020618564005586907,-0.0025348556031880663,-0.013613567625149493,-0.010763920941351968,-0.009078935068620085,-0.009342224427427196,-0.001940335316501243,-0.009649197673653772,nan,-0.008853532820526144,-0.0005633802965913073,-0.0026132419052770405,-0.007456097031184006,-0.011645190212472395,-0.00825840308825349,-0.007074197734339525,nan,0.010314203016764265,-0.009128858792312773,nan,-0.006934439807233129,-0.007575793808457656,nan,-0.006878668239932857,0.0024933227520512477,0.001235076320030301,0.00044306602408460404,0.002463331219870964,0.0023828446540804073,0.0023828446540804073,0.0023828446540804073,0.0023828446540804073,0.0023828446540804073,0.0023828446540804073,0.0023828446540804073,0.0023828446540804073,0.0023828446540804073,0.0023828446540804073,0.0023828446540804073,0.0023828446540804073,0.0023828446540804073,0.0023828446540804073,0.0023828446540804073,0.0023828446540804073,0.0023828446540804073,0.0023828446540804073,0.0023828446540804073,0.0023828446540804073,0.0023828446540804073,0.0023828446540804073,0.0023828446540804073
5,2015-06-01 00:00:00,nan,0.0015060243810378574,0.0,-0.0021226923699535776,-0.004227759450986362,-0.001241593537667199,-0.0002164970781350213,-0.0021944270381663556,-0.0003382377843846454,nan,-0.0027928644996333025,-0.0005839416224323791,0.00246761383695612,0.0016336971350300526,0.0011926059851231061,0.0,-0.0009842520479619195,0.002138123542793029,0.002671417439107281,0.00048367594655140267,0.002316826984783486,0.0025154714677760406,0.0017234630196313635,-0.010200166899563023,-0.0021143376177860953,-0.0011123471669740592,-0.0020661164374718927,-0.0022232818432289005,0.014999409168117206,-0.006263068489562185,-0.0007603117644347397,-0.0019573308265061636,0.001697999195116353,0.0,nan,0.0015550375231773192,0.007019543072876823,0.0040620975629585025,0.010846170198101045,0.012262474182690457,0.001046937802833722,0.0,nan,-0.016933612529439854,0.0031847160675199195,nan,0.0029915583227342725,0.0049307894324790175,nan,0.0028133370644874544,-0.002850019741743493,-0.008262802639833217,0.000885543560193865,-0.002911862288166569,-0.004771380821497573,-0.004771380821497573,-0.004771380821497573,-0.004771380821497573,-0.004771380821497573,-0.004771380821497573,-0.004771380821497573,-0.004771380821497573,-0.004771380821497573,-0.004771380821497573,-0.004771380821497573,-0.004771380821497573,-0.004771380821497573,-0.004771380821497573,-0.004771380821497573,-0.004771380821497573,-0.004771380821497573,-0.004771380821497573,-0.004771380821497573,-0.004771380821497573,-0.004771380821497573,-0.004771380821497573,-0.004771380821497573
6,2015-06-02 00:00:00,nan,0.00037615196982927925,0.0,-0.0042589502195669185,-0.0035596970775997323,-0.003526243023310953,-0.0003248335256758601,-0.00043946386117077403,-0.0010154003241697924,nan,-0.003943959445449527,-0.0011689072049818425,0.0012315272492467364,0.0008513053862600299,-0.0023866359777309667,0.0018174742118327073,-0.0012316789338826983,-0.0008547009067317669,-0.003563478158388658,-0.00012089705630401522,0.0007710843755548416,-0.0008042626350884741,-0.0007830240788456134,0.012798920960876802,0.004062073990725151,-0.0013921761958970405,-0.0010346612407763304,-0.0015910902322418517,-0.00011541346887997834,0.00896493025998602,0.004931724714993693,0.0039108379919991585,-0.01391114562950724,0.0072456129919573386,nan,0.0017742297845629632,-0.0022408972962878124,-0.006536445670577755,0.001197900294744472,-0.009299509052033358,0.002177606365498112,-0.00166527931906132,nan,0.0028422567689300737,0.0019853093675886026,nan,-0.002315262465838193,0.004906595992035169,nan,0.0022449848070634506,0.0003566969896922793,-0.010215871187815579,-0.0022153309901953937,-0.003370411009905693,-0.004393855680899327,-0.004393855680899327,-0.004393855680899327,-0.004393855680899327,-0.004393855680899327,-0.004393855680899327,-0.004393855680899327,-0.004393855680899327,-0.004393855680899327,-0.004393855680899327,-0.004393855680899327,-0.004393855680899327,-0.004393855680899327,-0.004393855680899327,-0.004393855680899327,-0.004393855680899327,-0.004393855680899327,-0.004393855680899327,-0.004393855680899327,-0.004393855680899327,-0.004393855680899327,-0.004393855680899327,-0.004393855680899327
7,2015-06-03 00:00:00,nan,0.004128360151275419,-0.00021521575462379048,-0.0066374293565735765,-0.0060531206971488356,-0.0009355023809962319,-0.00010830129430642449,-0.0004396570745695068,-0.005092525010100098,nan,-0.00385517539209705,-0.0002924404173497351,0.005872831009322864,0.005163218316966853,0.0023866359777309533,0.004141864580218225,0.004426962468515737,0.0004274417675679304,0.004008021397538868,0.002656364759297495,0.001347968623132684,0.003513883440908932,0.0028160218859459847,-0.00025957170814140234,-0.01092372483009024,0.0,-0.003802943217692595,-0.003189795368100038,0.0052952811657218345,0.007856149564517622,0.006412696437979567,0.004284329825064509,-0.013359921620827863,0.014551239483732558,nan,0.005964891208392439,0.001681143573304016,0.001892699116377039,0.013638959456924076,-0.014429359511237421,0.007368591270191292,0.002995508979798371,nan,0.0018903597311687712,0.002772828078828311,nan,0.003663360888588672,0.0067542470655639905,nan,0.00781799319155734,-0.001427551991185335,-0.007994993143877386,-0.0002218032614174155,-0.0015767544656508457,-0.006828706993722062,-0.006828706993722062,-0.006828706993722062,-0.006828706993722062,-0.006828706993722062,-0.006828706993722062,-0.006828706993722062,-0.006828706993722062,-0.006828706993722062,-0.006828706993722062,-0.006828706993722062,-0.006828706993722062,-0.006828706993722062,-0.006828706993722062,-0.006828706993722062,-0.006828706993722062,-0.006828706993722062,-0.006828706993722062,-0.006828706993722062,-0.006828706993722062,-0.006828706993722062,-0.006828706993722062,-0.006828706993722062
8,2015-06-04 00:00:00,nan,-0.010920839097162934,0.0002152157546239295,-0.0002148458489303064,0.0035812710452593727,0.001973924073477891,0.0003248687017579809,-0.00021990104541601784,-0.0023854160229300576,nan,0.0020857239806452094,-0.009698826946220608,-0.009395511886844796,-0.008857453834061052,-0.008979407834223971,-0.010648068402956562,-0.00936890482202237,-0.008583743691391442,-0.010723963362975611,-0.009937066742415112,-0.008600333244286778,-0.00804995290915125,-0.008104407643414456,-0.01860396902708333,-0.01005033585350145,-0.003628754854202565,-0.00034644032911893517,0.00031943779220665596,-0.008069208048447017,-0.012641345421795574,-0.011724793922869509,-0.009763795589690177,-0.003742986278834392,-0.0008628128231553846,nan,-0.007517170043203848,-0.011261380272538962,-0.007006305116491756,-0.008931745931461808,-0.002055824239521373,-0.01724931695862804,-0.0061114696580559956,nan,-0.014265577158822458,-0.011137744410455983,nan,-0.009377938888545618,-0.010526412986987392,nan,-0.0071174677688638785,0.0007140307336569734,0.006527026014373122,0.0002218032614173849,-0.0009021200431379089,0.003420182390436488,0.003420182390436488,0.003420182390436488,0.003420182390436488,0.003420182390436488,0.003420182390436488,0.003420182390436488,0.003420182390436488,0.003420182390436488,0.003420182390436488,0.003420182390436488,0.003420182390436488,0.003420182390436488,0.003420182390436488,0.003420182390436488,0.003420182390436488,0.003420182390436488,0.003420182390436488,0.003420182390436488,0.003420182390436488,0.003420182390436488,0.003420182390436488,0.003420182390436488
9,2015-06-05 00:00:00,nan,0.0026470047597667236,0.0,-0.0010749221716522957,-0.004962105288412957,-0.002598078884128563,-0.0001082778410456758,-0.0011002311595066732,-0.0022771272506183333,nan,-0.004385056097357305,-0.005924187942329401,0.0039621447386924795,0.002771955291384855,-0.004822191381764345,0.0007829832058634519,-0.0004955401488915498,-0.0008624407606585953,0.0008980692116844054,-0.00012179526231489045,0.0035844068408400717,-0.0008085708950735049,-0.0022073903954380547,-0.0018530779624373497,-0.00531297945773972,-0.0061711275788081,-0.005559430580149426,-0.005765550884797515,-0.0044078484544197395,-0.013859944673662934,-0.011478985811006271,-0.01025650016718911,-0.011566636371465518,-0.0038918968043861204,nan,0.005091322564023961,0.00958023669923509,-0.0004395282467652578,0.008723318515554556,-0.011143063405130518,0.0007027407176063447,-0.005476403739947425,nan,-0.0057637047167499065,-0.001200720576518988,nan,-0.0003886136257981823,0.0015105743053668514,nan,-0.0029455102297569146,-0.001786033694992637,-0.006949590990025086,-0.0024425459018233278,-0.0020327505587930074,-0.0028157701629097564,-0.0028157701629097564,-0.0028157701629097564,-0.0028157701629097564,-0.0028157701629097564,-0.0028157701629097564,-0.0028157701629097564,-0.0028157701629097564,-0.0028157701629097564,-0.0028157701629097564,-0.0028157701629097564,-0.0028157701629097564,-0.0028157701629097564,-0.0028157701629097564,-0.0028157701629097564,-0.0028157701629097564,-0.0028157701629097564,-0.0028157701629097564,-0.0028157701629097564,-0.0028157701629097564,-0.0028157701629097564,-0.0028157701629097564,-0.0028157701629097564
